"VARIABLEID","TAXONID","VARELEMTID","VARUNITID","VARCONTXID","CREATED_AT","UPDATED_AT"
43949,38323,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43950,38279,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43951,18420,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43952,38351,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43953,18121,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43954,22468,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43955,38337,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43956,22459,284,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43957,38250,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43958,27806,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43959,23784,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43960,38252,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43961,38344,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43962,38259,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43963,38257,626,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43964,38356,626,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43965,38362,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43966,38242,752,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43967,20736,579,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43968,38246,745,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43969,38273,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43970,38361,753,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43971,38275,288,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43972,38330,744,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43973,23001,745,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43974,14058,754,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43975,38364,756,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43976,38346,745,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43977,38320,755,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43978,38321,756,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43979,38315,756,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43980,38248,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43981,38359,751,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43982,38317,751,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43983,38318,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43984,38333,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43985,38283,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43986,38342,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43987,38355,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43988,38309,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43989,38365,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43990,18282,390,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43991,38356,390,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43992,38020,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43993,27768,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43994,37847,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43995,38024,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43996,38016,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43997,38102,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43998,38088,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
43999,38185,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44000,38191,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44001,38181,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44002,38171,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44003,38173,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44004,38177,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44005,38175,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44006,38187,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44007,38182,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44008,37848,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44009,38366,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44010,38372,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44011,38101,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44012,2492,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44013,38369,369,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44014,37840,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44015,27036,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44016,3370,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44017,27037,748,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44018,38371,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44019,38367,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44020,3371,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44021,38374,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44022,38373,541,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44023,38376,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44024,38396,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44025,38378,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44026,38379,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44027,38380,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44028,38382,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44029,38383,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44030,38384,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44031,38385,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44032,38386,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44033,38388,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44034,38389,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44035,38390,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44036,38391,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44037,38392,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44038,38393,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44039,38394,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44040,38395,160,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44041,38398,757,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44042,38399,757,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44043,38401,758,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44044,38404,759,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44045,38404,760,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44046,38400,606,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44047,38402,761,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44048,38402,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44049,38409,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44050,38405,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44051,38369,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44052,38410,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44053,38412,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44054,38415,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44055,38414,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44056,38408,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44057,38406,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44058,38411,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44059,38407,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44060,38143,762,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44061,38423,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44062,27822,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44063,38425,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44064,38419,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44065,38416,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44066,22243,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44067,14024,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44068,38421,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44069,38108,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44070,16798,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44071,38426,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44072,22157,744,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44073,27836,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44074,38417,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44075,38428,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44076,38420,262,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44077,38429,743,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44300,286,115,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44331,32714,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44356,9914,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44372,32265,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
44697,188,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
44701,480,141,28,NA,"2024-04-10 11:40:03.030 +0200",NA
45370,932,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
45712,930,143,19,NA,"2024-04-10 11:40:03.030 +0200",NA
45766,33990,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
45853,23984,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
45862,27776,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
45865,39369,260,26,NA,"2024-04-10 11:40:03.030 +0200",NA
45866,39369,782,26,NA,"2024-04-10 11:40:03.030 +0200",NA
45894,1062,783,44,NA,"2024-04-10 11:40:03.030 +0200",NA
45895,1062,783,20,NA,"2024-04-10 11:40:03.030 +0200",NA
46815,39419,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46841,39409,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46862,39467,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46880,39501,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46881,39502,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46882,39507,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46883,39508,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46884,39509,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46885,39524,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46886,39525,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46887,39546,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46888,39550,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46889,39548,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46890,39549,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46891,39552,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46892,39579,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46893,39582,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46894,39583,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46895,39600,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46896,39611,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46897,39617,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46898,39618,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46899,39630,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46900,39637,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46901,39636,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46902,39606,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46903,39615,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46904,39616,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46905,39541,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46906,39592,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46907,39601,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46908,39604,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46909,39621,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46910,39523,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46911,39628,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46912,9838,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46913,39553,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46914,39587,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46915,39623,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46916,39573,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46917,39586,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46918,39612,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46919,39576,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46920,37738,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46921,39629,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46922,39642,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46923,39613,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46924,39614,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46925,39542,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46926,39557,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46927,39559,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46928,39563,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46929,39610,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46930,39544,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46931,39624,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46932,20566,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46933,39556,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46934,39543,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46935,39632,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46936,39539,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46937,39590,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46938,39580,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46939,39622,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46940,39558,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46941,20590,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46942,36875,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46943,39522,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46944,39647,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46945,39640,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46946,39607,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46947,39514,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46948,39577,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46949,39626,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46950,39538,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46952,39504,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46953,39575,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46954,39506,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46955,39645,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46956,39545,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46957,39554,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46958,39631,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46959,39603,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46960,39512,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46961,32388,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46962,39638,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46963,39561,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46964,39598,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46965,39609,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46966,39619,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46967,39633,197,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46968,39555,636,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46969,39564,197,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46970,39572,689,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46971,39648,689,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46972,39595,689,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46973,39596,689,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46974,39597,689,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46975,39728,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46976,39733,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46977,39519,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46978,39531,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46979,39732,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46980,39725,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46981,39726,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46982,39727,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46983,39735,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46984,39718,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46985,39719,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46986,39720,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46987,39721,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46988,39722,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46989,39723,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46990,39520,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46991,39521,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46992,39528,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46993,39530,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46994,39533,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46995,39731,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46996,39535,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46997,39527,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46998,39529,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
46999,39711,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47000,39714,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47001,39715,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47002,39716,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47003,39717,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47004,39730,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47005,39734,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47006,39708,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47007,39710,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47008,39736,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47009,39713,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47010,39709,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47011,39712,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47012,39729,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47013,39724,570,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47015,932,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47225,40022,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47226,40021,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47227,40023,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47228,40025,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47229,40026,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47230,40027,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47231,40028,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47232,39869,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47233,35896,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47234,40024,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47235,1062,363,43,NA,"2024-04-10 11:40:03.030 +0200",NA
47362,9842,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47402,147,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
47404,350,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
47406,409,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
47411,1667,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
47412,224,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
47415,390,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
47421,2745,141,23,NA,"2024-04-10 11:40:03.030 +0200",NA
47506,40466,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47540,40767,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47541,40765,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47542,23938,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47543,40766,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47544,23939,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47545,40764,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47546,40768,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47547,40770,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47548,23774,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47715,40605,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47719,40609,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47893,41119,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47897,41137,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
47985,39387,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48017,40739,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48029,3498,243,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48120,40470,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48183,40548,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48471,40907,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48660,40971,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48941,326,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48989,9540,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48993,9875,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48994,42051,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48995,42052,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48996,40881,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48997,40882,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48998,42057,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
48999,42055,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49000,42056,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49001,42062,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49002,42064,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49003,9906,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49004,38200,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49005,42080,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49006,42081,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49007,42059,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49008,42060,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49009,42082,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49010,42083,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49011,42061,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49012,42084,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49013,42071,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49014,42087,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49015,42088,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49016,42063,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49017,42086,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49018,42074,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49019,42078,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49020,42073,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49021,42085,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49022,42065,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49023,42066,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49024,42070,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49025,42068,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49026,42054,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49027,42072,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49028,42091,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49029,42117,166,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49030,42093,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49031,42089,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49032,42090,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49033,42106,128,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49034,42121,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49035,42114,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49036,42115,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49037,42119,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49038,42094,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49039,42095,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49040,34333,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49041,42096,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49042,34346,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49043,23709,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49044,42097,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49045,42098,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49046,42099,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49047,42100,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49048,42101,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49049,42102,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49050,42103,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49051,42104,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49052,42105,142,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49053,42127,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49054,42128,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49055,42122,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
49056,42123,141,19,NA,"2024-04-10 11:40:03.030 +0200",NA
